업종,시도,시군구,당월,전월,전년동월
컴퓨터판매점,강원특별자치도,인제군,4,4,4
컴퓨터판매점,강원특별자치도,고성군,0,0,0
컴퓨터판매점,강원특별자치도,양양군,0,0,0
컴퓨터판매점,전북특별자치도,전주시 완산구,62,62,55
컴퓨터판매점,전북특별자치도,전주시 덕진구,60,60,57
컴퓨터판매점,전북특별자치도,군산시,28,28,29
컴퓨터판매점,전북특별자치도,익산시,45,45,44
컴퓨터판매점,전북특별자치도,정읍시,9,8,8
컴퓨터판매점,전북특별자치도,남원시,15,14,14
컴퓨터판매점,전북특별자치도,김제시,0,0,0
컴퓨터판매점,전북특별자치도,완주군,11,12,12
컴퓨터판매점,전북특별자치도,진안군,0,0,0
컴퓨터판매점,전북특별자치도,무주군,4,4,4
컴퓨터판매점,전북특별자치도,장수군,0,0,0
컴퓨터판매점,전북특별자치도,임실군,0,0,0
컴퓨터판매점,전북특별자치도,순창군,0,0,0
컴퓨터판매점,전북특별자치도,고창군,4,4,7
컴퓨터판매점,전북특별자치도,부안군,3,4,4
통신판매업,서울특별시,종로구,4034,4024,3779
통신판매업,서울특별시,중구,4293,4279,4287
통신판매업,서울특별시,용산구,4643,4661,4504
통신판매업,서울특별시,성동구,5994,6015,5853
통신판매업,서울특별시,광진구,6265,6275,5858
통신판매업,서울특별시,동대문구,6714,6731,6288
통신판매업,서울특별시,중랑구,6047,6078,5808
통신판매업,서울특별시,성북구,6268,6333,6065
통신판매업,서울특별시,강북구,3933,4016,3927
통신판매업,서울특별시,도봉구,4098,4102,4046
통신판매업,서울특별시,노원구,5828,5824,5788
통신판매업,서울특별시,은평구,6122,6195,6113
통신판매업,서울특별시,서대문구,4615,4640,4559
통신판매업,서울특별시,마포구,7984,8042,7899
통신판매업,서울특별시,양천구,5326,5341,5061
통신판매업,서울특별시,강서구,9511,9548,9052
통신판매업,서울특별시,구로구,6371,6376,6093
통신판매업,서울특별시,금천구,5790,5746,5260
통신판매업,서울특별시,영등포구,7421,7435,7325
통신판매업,서울특별시,동작구,5104,5117,4835
통신판매업,서울특별시,관악구,7088,7104,6610
통신판매업,서울특별시,서초구,9051,9051,8694
통신판매업,서울특별시,강남구,14509,14483,13280
통신판매업,서울특별시,송파구,11402,11427,11041
통신판매업,서울특별시,강동구,7049,7079,6621
통신판매업,부산광역시,중구,588,591,596
통신판매업,부산광역시,서구,833,848,803
통신판매업,부산광역시,동구,1079,1093,1024
통신판매업,부산광역시,영도구,686,703,668
통신판매업,부산광역시,부산진구,4640,4681,4455
통신판매업,부산광역시,동래구,2775,2801,2653
통신판매업,부산광역시,남구,2891,2902,2760
통신판매업,부산광역시,북구,2332,2372,2298
통신판매업,부산광역시,해운대구,5391,5435,5166
통신판매업,부산광역시,사하구,2479,2512,2440
통신판매업,부산광역시,금정구,2041,2045,1969
통신판매업,부산광역시,강서구,2242,2281,2108
통신판매업,부산광역시,연제구,2245,2266,2261
통신판매업,부산광역시,수영구,2795,2838,2604
통신판매업,부산광역시,사상구,1749,1776,1792
통신판매업,부산광역시,기장군,2121,2134,2061
통신판매업,대구광역시,중구,2373,2367,2192
통신판매업,대구광역시,동구,3747,3772,3649
통신판매업,대구광역시,서구,1724,1736,1694
통신판매업,대구광역시,남구,1925,1924,1887
통신판매업,대구광역시,북구,4412,4468,4230
통신판매업,대구광역시,수성구,5331,5354,5065
통신판매업,대구광역시,달서구,5532,5519,5274
통신판매업,대구광역시,달성군,2838,2850,2763
통신판매업,대구광역시,군위군,130,131,129
통신판매업,인천광역시,중구,2962,2984,2669
통신판매업,인천광역시,동구,662,660,644
통신판매업,인천광역시,미추홀구,5703,5765,5266
통신판매업,인천광역시,연수구,9203,9245,7990
통신판매업,인천광역시,남동구,7284,7323,6867
통신판매업,인천광역시,부평구,8157,8269,8035
통신판매업,인천광역시,계양구,3736,3775,3765
통신판매업,인천광역시,서구,12516,12485,11030
통신판매업,인천광역시,강화군,609,611,541
통신판매업,인천광역시,옹진군,97,100,88
통신판매업,광주광역시,동구,1149,1162,1157
통신판매업,광주광역시,서구,3183,3231,3061
통신판매업,광주광역시,남구,1885,1899,1837
통신판매업,광주광역시,북구,3672,3733,3539
통신판매업,광주광역시,광산구,3832,3872,3576
통신판매업,대전광역시,동구,2077,2085,1851
통신판매업,대전광역시,중구,2452,2447,2201
통신판매업,대전광역시,서구,6415,6477,5916
통신판매업,대전광역시,유성구,4746,4770,4245
통신판매업,대전광역시,대덕구,1610,1605,1489
통신판매업,울산광역시,중구,1418,1452,1401
통신판매업,울산광역시,남구,2526,2553,2455
통신판매업,울산광역시,동구,842,838,775
통신판매업,울산광역시,북구,1505,1523,1486
통신판매업,울산광역시,울주군,1484,1513,1432
통신판매업,세종특별자치시,세종시,4471,4517,4094
통신판매업,경기도,수원시 장안구,3162,3178,2891
통신판매업,경기도,수원시 권선구,5034,5045,4572
통신판매업,경기도,수원시 팔달구,3044,3056,2991
통신판매업,경기도,수원시 영통구,4877,4932,4765
통신판매업,경기도,성남시 수정구,3181,3194,3197
통신판매업,경기도,성남시 중원구,2574,2581,2561
통신판매업,경기도,성남시 분당구,7545,7542,7101
통신판매업,경기도,의정부시,7329,7376,6908
통신판매업,경기도,안양시 만안구,3408,3449,3132
통신판매업,경기도,안양시 동안구,5329,5334,5014
통신판매업,경기도,부천시 원미구,7321,7358,6967
통신판매업,경기도,부천시 소사구,3505,3513,3452
통신판매업,경기도,부천시 오정구,1810,1827,1746
통신판매업,경기도,광명시,4100,4100,3890
통신판매업,경기도,평택시,8095,8118,7376
통신판매업,경기도,동두천시,990,988,910
통신판매업,경기도,안산시 상록구,4571,4616,4376
통신판매업,경기도,안산시 단원구,5417,5495,5410
통신판매업,경기도,고양시 덕양구,8842,8861,8166
통신판매업,경기도,고양시 일산동구,6612,6640,6321
통신판매업,경기도,고양시 일산서구,5151,5202,5086
통신판매업,경기도,과천시,1077,1082,1014
통신판매업,경기도,구리시,3194,3222,3074
통신판매업,경기도,남양주시,16597,16540,15184
통신판매업,경기도,오산시,3171,3208,2932
통신판매업,경기도,시흥시,8566,8580,7968
통신판매업,경기도,군포시,3460,3501,3369
통신판매업,경기도,의왕시,2094,2100,1953
통신판매업,경기도,하남시,6764,6829,6600
통신판매업,경기도,용인시 처인구,4918,4942,4150
통신판매업,경기도,용인시 기흥구,9650,9827,10888
통신판매업,경기도,용인시 수지구,7812,7757,6563
통신판매업,경기도,파주시,12228,12129,10655
통신판매업,경기도,이천시,2460,2445,2031
통신판매업,경기도,안성시,2177,2193,1882
통신판매업,경기도,김포시,16753,16535,13526
통신판매업,경기도,화성시,24,17629,15238
통신판매업,경기도,화성시 만세구,3157,0,0
통신판매업,경기도,화성시 효행구,2035,0,0
통신판매업,경기도,화성시 병점구,2902,0,0
통신판매업,경기도,화성시 동탄구,9506,0,0
통신판매업,경기도,광주시,7069,7125,6593
통신판매업,경기도,양주시,6447,6378,5041
통신판매업,경기도,포천시,2111,2084,1733
통신판매업,경기도,여주시,1114,1112,1007
통신판매업,경기도,연천군,309,313,258
통신판매업,경기도,가평군,640,643,567
통신판매업,경기도,양평군,3227,3256,2126
통신판매업,충청북도,청주시 상당구,1978,1987,1742
통신판매업,충청북도,청주시 서원구,1636,1638,1458
통신판매업,충청북도,청주시 흥덕구,3005,3016,2709
통신판매업,충청북도,청주시 청원구,1853,1855,1656
통신판매업,충청북도,충주시,1484,1496,1410
통신판매업,충청북도,제천시,779,785,701
통신판매업,충청북도,보은군,151,158,146
통신판매업,충청북도,옥천군,323,321,285
통신판매업,충청북도,영동군,247,249,234
통신판매업,충청북도,증평군,272,274,259
통신판매업,충청북도,진천군,641,635,564
통신판매업,충청북도,괴산군,259,254,231
통신판매업,충청북도,음성군,698,693,590
통신판매업,충청북도,단양군,123,120,119
통신판매업,충청남도,천안시 동남구,3027,3067,2822
통신판매업,충청남도,천안시 서북구,5299,5330,4464
통신판매업,충청남도,공주시,655,656,600
통신판매업,충청남도,보령시,553,555,487
통신판매업,충청남도,아산시,3747,3751,3317
통신판매업,충청남도,서산시,1220,1239,1169
통신판매업,충청남도,논산시,726,727,654
통신판매업,충청남도,계룡시,394,397,356
통신판매업,충청남도,당진시,1327,1331,1172
통신판매업,충청남도,금산군,400,400,389
통신판매업,충청남도,부여군,349,354,323
통신판매업,충청남도,서천군,206,201,199
통신판매업,충청남도,청양군,143,142,123
통신판매업,충청남도,홍성군,589,597,553
통신판매업,충청남도,예산군,474,484,435
통신판매업,충청남도,태안군,396,393,363
통신판매업,전라남도,목포시,1500,1512,1451
통신판매업,전라남도,여수시,1733,1757,1565
통신판매업,전라남도,순천시,1931,1936,1778
통신판매업,전라남도,나주시,1067,1075,938
통신판매업,전라남도,광양시,963,958,883
통신판매업,전라남도,담양군,321,326,306
통신판매업,전라남도,곡성군,133,136,124
통신판매업,전라남도,구례군,146,142,128
통신판매업,전라남도,고흥군,263,259,267
통신판매업,전라남도,보성군,174,177,161
통신판매업,전라남도,화순군,355,366,347
통신판매업,전라남도,장흥군,154,153,138
통신판매업,전라남도,강진군,160,157,140
통신판매업,전라남도,해남군,423,429,423
통신판매업,전라남도,영암군,286,278,263
통신판매업,전라남도,무안군,630,636,578
통신판매업,전라남도,함평군,147,143,137
통신판매업,전라남도,영광군,268,269,244
통신판매업,전라남도,장성군,253,249,226
통신판매업,전라남도,완도군,225,224,210
통신판매업,전라남도,진도군,168,169,168
통신판매업,전라남도,신안군,232,240,220
통신판매업,경상북도,포항시 남구,1444,1462,1348
통신판매업,경상북도,포항시 북구,2262,2299,2135
통신판매업,경상북도,경주시,1538,1547,1450
통신판매업,경상북도,김천시,1087,1086,984
통신판매업,경상북도,안동시,974,982,895
통신판매업,경상북도,구미시,3661,3690,3404
통신판매업,경상북도,영주시,635,650,651
통신판매업,경상북도,영천시,721,719,674
통신판매업,경상북도,상주시,490,494,477
통신판매업,경상북도,문경시,369,375,372
통신판매업,경상북도,경산시,3120,3152,2925
통신판매업,경상북도,의성군,257,267,259
통신판매업,경상북도,청송군,162,161,162
통신판매업,경상북도,영양군,79,79,73
통신판매업,경상북도,영덕군,162,167,145
통신판매업,경상북도,청도군,291,291,269
통신판매업,경상북도,고령군,231,233,220
통신판매업,경상북도,성주군,334,331,331
통신판매업,경상북도,칠곡군,959,957,971
통신판매업,경상북도,예천군,332,330,327
통신판매업,경상북도,봉화군,159,159,156
통신판매업,경상북도,울진군,236,238,238
통신판매업,경상북도,울릉군,40,38,31
통신판매업,경상남도,창원시 의창구,1673,1688,1634
통신판매업,경상남도,창원시 성산구,1966,1999,1879
통신판매업,경상남도,창원시 마산합포구,1276,1293,1268
통신판매업,경상남도,창원시 마산회원구,1168,1178,1118
통신판매업,경상남도,창원시 진해구,1259,1253,1227
통신판매업,경상남도,진주시,2343,2370,2161
통신판매업,경상남도,통영시,750,759,729
통신판매업,경상남도,사천시,677,677,608
통신판매업,경상남도,김해시,5493,5557,5118
통신판매업,경상남도,밀양시,677,687,662
통신판매업,경상남도,거제시,1575,1591,1516
통신판매업,경상남도,양산시,3982,3991,3754
통신판매업,경상남도,의령군,75,78,73
통신판매업,경상남도,함안군,311,308,281
통신판매업,경상남도,창녕군,282,287,267
통신판매업,경상남도,고성군,200,200,184
통신판매업,경상남도,남해군,210,208,193
통신판매업,경상남도,하동군,197,201,191
통신판매업,경상남도,산청군,182,180,184
통신판매업,경상남도,함양군,171,168,160
통신판매업,경상남도,거창군,330,323,303
통신판매업,경상남도,합천군,137,142,121
통신판매업,제주특별자치도,제주시,4725,4757,4330
통신판매업,제주특별자치도,서귀포시,1865,1866,1712
통신판매업,강원특별자치도,춘천시,2325,2340,2209
통신판매업,강원특별자치도,원주시,4278,4270,3584
통신판매업,강원특별자치도,강릉시,1468,1494,1356
통신판매업,강원특별자치도,동해시,509,507,445
통신판매업,강원특별자치도,태백시,151,160,161
통신판매업,강원특별자치도,속초시,587,601,566
통신판매업,강원특별자치도,삼척시,229,231,199
통신판매업,강원특별자치도,홍천군,419,426,403
통신판매업,강원특별자치도,횡성군,311,316,286
통신판매업,강원특별자치도,영월군,188,185,161
통신판매업,강원특별자치도,평창군,263,269,240
통신판매업,강원특별자치도,정선군,132,132,127
통신판매업,강원특별자치도,철원군,206,210,200
통신판매업,강원특별자치도,화천군,116,117,111
통신판매업,강원특별자치도,양구군,115,114,107
통신판매업,강원특별자치도,인제군,160,161,150
통신판매업,강원특별자치도,고성군,152,152,119
통신판매업,강원특별자치도,양양군,248,260,267
통신판매업,전북특별자치도,전주시 완산구,2981,2985,2845
통신판매업,전북특별자치도,전주시 덕진구,3025,3034,2570
통신판매업,전북특별자치도,군산시,1833,1825,1663
통신판매업,전북특별자치도,익산시,1807,1839,1646
통신판매업,전북특별자치도,정읍시,571,576,526
통신판매업,전북특별자치도,남원시,365,367,349
통신판매업,전북특별자치도,김제시,418,421,380
통신판매업,전북특별자치도,완주군,727,741,660
통신판매업,전북특별자치도,진안군,101,103,98
통신판매업,전북특별자치도,무주군,120,120,114
통신판매업,전북특별자치도,장수군,91,95,81
통신판매업,전북특별자치도,임실군,95,99,106
통신판매업,전북특별자치도,순창군,134,136,127
통신판매업,전북특별자치도,고창군,278,280,273
통신판매업,전북특별자치도,부안군,268,269,246
편의점,서울특별시,종로구,248,248,254
편의점,서울특별시,중구,308,307,307
편의점,서울특별시,용산구,228,228,230
편의점,서울특별시,성동구,258,257,255
편의점,서울특별시,광진구,318,318,326
편의점,서울특별시,동대문구,312,312,320
편의점,서울특별시,중랑구,303,300,290
편의점,서울특별시,성북구,287,285,291
편의점,서울특별시,강북구,236,236,242
편의점,서울특별시,도봉구,225,225,232
편의점,서울특별시,노원구,299,300,310
편의점,서울특별시,은평구,313,315,336
편의점,서울특별시,서대문구,257,257,270
편의점,서울특별시,마포구,451,448,459
편의점,서울특별시,양천구,251,250,262
편의점,서울특별시,강서구,481,486,500
편의점,서울특별시,구로구,320,315,329
편의점,서울특별시,금천구,278,279,285
편의점,서울특별시,영등포구,424,425,436
편의점,서울특별시,동작구,282,278,285
편의점,서울특별시,관악구,367,368,378
편의점,서울특별시,서초구,396,395,405
편의점,서울특별시,강남구,675,681,712
편의점,서울특별시,송파구,511,481,495
편의점,서울특별시,강동구,333,332,330
편의점,부산광역시,중구,80,80,80
편의점,부산광역시,서구,95,93,98
편의점,부산광역시,동구,97,98,86
편의점,부산광역시,영도구,86,85,89
편의점,부산광역시,부산진구,371,370,371
편의점,부산광역시,동래구,196,194,207
편의점,부산광역시,남구,193,192,205
편의점,부산광역시,북구,150,149,154
편의점,부산광역시,해운대구,307,306,319
편의점,부산광역시,사하구,242,241,256
편의점,부산광역시,금정구,183,183,193
편의점,부산광역시,강서구,193,194,198
편의점,부산광역시,연제구,151,149,149
편의점,부산광역시,수영구,167,166,169
편의점,부산광역시,사상구,181,181,185
